"id","Vote_time","Gender","Years","Country","PDF_ID1","List1","Knowledge1","PDF_ID2","List2","Knowledge2","PDF_ID3","List3","Knowledge3","PDF_ID4","List4","Knowledge4","PDF_ID5","List5","Knowledge5","PDF_ID6","List6","Knowledge6","PDF_ID7","List7","Knowledge7","PDF_ID8","List8","Knowledge8","PDF_ID9","List9","Knowledge9","PDF_ID10","List10","Knowledge10","PDF_ID11","List11","Knowledge11","PDF_ID12","List12","Knowledge12","PDF_ID13","List13","Knowledge13","PDF_ID14","List14","Knowledge14","PDF_ID15","List15","Knowledge15","PDF_ID16","List16","Knowledge16","PDF_ID17","List17","Knowledge17","PDF_ID18","List18","Knowledge18","PDF_ID19","List19","Knowledge19","PDF_ID20","List20","Knowledge20","IP"
"44","3",NULL,NULL,NULL,"198","0","0","58","0","0","450","0","0","281","0","0","216","0","0","445","0","0","164","0","0","84","0","0","395","0","0","487","1","1","191","0","0","414","0","0","319","0","0","178","0","0","467","0","0","379","0","0","170","0","0","115","0","0","340","0","0","0","0","0",NULL
"44","4",NULL,NULL,NULL,"2","0","0","443","0","0","154","0","0","503","0","0","17","0","0","79","0","0","235","0","0","82","0","0","498","0","0","529","0","0","362","0","0","405","0","0","431","0","0","470","0","0","246","2","1","31","0","0","262","2","1","18","0","0","497","2","1","291","0","0",NULL
"44","5",NULL,NULL,NULL,"63","0","0","28","0","0","460","0","0","407","0","0","69","0","0","464","0","0","465","0","0","493","0","0","213","0","0","247","0","0","358","0","0","513","0","0","425","0","0","70","0","0","45","0","0","225","0","0","452","0","0","248","0","0","458","0","0","254","2","2",NULL
"44","6",NULL,NULL,NULL,"55","0","0","501","0","0","260","2","2","337","0","0","484","0","0","66","0","0","296","0","0","77","0","0","418","0","0","171","0","0","366","0","0","180","0","0","128","0","0","381","0","0","462","0","0","152","0","0","75","0","0","25","0","0","271","0","0","469","0","0",NULL
"44","7",NULL,NULL,NULL,"269","2","1","282","0","0","507","0","0","117","0","0","359","0","0","14","0","0","174","0","0","89","0","0","57","0","0","512","0","0","303","0","0","504","0","0","48","0","0","509","0","0","88","0","0","526","0","0","449","0","0","44","0","0","153","0","0","444","0","0",NULL
"44","8",NULL,NULL,NULL,"219","0","0","463","0","0","65","0","0","325","0","0","542","3","2","83","0","0","204","0","0","396","0","0","305","0","0","413","0","0","438","0","0","24","0","0","102","0","0","361","3","0","94","0","0","453","0","0","514","2","1","485","1","1","227","0","0","545","0","0",NULL
"44","9",NULL,NULL,NULL,"364","0","0","237","0","0","34","0","0","510","0","0","432","0","0","363","3","1","147","0","0","37","0","0","177","0","0","386","0","0","6","0","0","369","0","0","508","0","0","123","0","0","206","0","0","192","0","0","124","0","0","351","0","0","223","0","0","22","0","0",NULL
"44","10",NULL,NULL,NULL,"249","0","0","341","0","0","385","0","0","243","0","0","245","3","2","107","0","0","520","0","0","76","0","0","15","0","0","454","0","0","304","0","0","285","0","0","354","0","0","241","0","0","372","0","0","424","0","0","186","0","0","286","0","0","125","0","0","482","0","0",NULL
"44","11",NULL,NULL,NULL,"11","0","0","534","0","0","430","0","0","387","0","0","500","0","0","108","0","0","207","0","0","33","0","0","47","0","0","116","0","0","433","0","0","138","3","1","27","0","0","273","0","0","129","0","0","184","0","0","155","0","0","316","0","0","36","0","0","189","0","0",NULL
"44","12",NULL,NULL,NULL,"532","0","0","140","2","1","434","0","0","98","0","0","148","0","0","536","0","0","352","0","0","35","0","0","339","0","0","158","0","0","349","0","0","355","0","0","144","0","0","255","0","0","169","0","0","85","0","0","136","0","0","150","0","0","266","0","0","331","0","0",NULL
"44","13",NULL,NULL,NULL,"356","0","0","506","0","0","515","0","0","544","0","0","253","0","0","335","0","0","437","0","0","374","0","0","300","0","0","477","0","0","162","0","0","411","0","0","494","0","0","511","0","0","91","0","0","423","0","0","543","0","0","68","0","0","4","0","0","537","0","0",NULL
"44","14",NULL,NULL,NULL,"475","0","0","365","0","0","49","0","0","307","0","0","530","0","0","408","0","0","403","0","0","312","0","0","380","0","0","193","0","0","176","0","0","320","0","0","232","0","0","346","0","0","80","0","0","42","0","0","299","0","0","64","0","0","474","0","0","311","0","0",NULL
"44","15",NULL,NULL,NULL,"101","0","0","23","0","0","238","0","0","400","0","0","214","0","0","496","0","0","399","0","0","298","0","0","183","0","0","41","0","0","294","0","0","342","0","0","472","0","0","212","0","0","96","0","0","270","0","0","122","0","0","9","0","0","111","0","0","456","0","0",NULL
"44","16",NULL,NULL,NULL,"287","0","0","441","0","0","72","0","0","327","0","0","196","0","0","126","0","0","492","0","0","344","0","0","90","0","0","19","0","0","328","0","0","157","0","0","120","0","0","228","0","0","404","0","0","292","0","0","466","0","0","143","0","0","61","0","0","406","0","0",NULL
"44","17",NULL,NULL,NULL,"382","0","0","92","0","0","368","0","0","268","0","0","104","0","0","318","0","0","332","0","0","505","0","0","62","0","0","258","0","0","265","0","0","137","0","0","257","0","0","473","0","0","409","0","0","440","0","0","113","0","0","309","0","0","417","0","0","289","0","0",NULL
"45","1","M","3","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"128.192.8.234"
"46","1","M","2","Canada","275","4","1","395","4","1","381","0","1","461","4","1","476","3","1","250","4","3","376","4","2","403","4","1","291","2","1","265","4","3","380","4","1","488","4","2","76","3","1","396","3","1","154","4","2","150","4","2","453","4","1","429","4","1","93","4","1","185","3","1","132.208.75.229"
"47","1","M","3","Catalonia","342","4","3","30","3","2","163","3","3","131","3","2","461","3","2","265","3","2","427","4","2","5","3","2","457","3","2","148","4","2","399","3","2","261","4","2","59","4","2","374","0","0","225","0","0","270","0","0","264","0","0","448","0","0","100","0","0","327","0","0","158.109.62.159"
"47","2",NULL,NULL,NULL,"150","4","3","254","3","2","83","4","2","520","3","2","300","1","2","251","4","2","156","4","2","249","4","3","328","4","3","301","4","3","64","4","3","541","4","3","68","4","3","356","0","0","57","0","0","76","0","0","323","0","0","326","0","0","483","0","0","348","0","0",NULL
"47","3",NULL,NULL,NULL,"437","4","3","271","4","3","303","4","3","140","3","2","62","4","2","40","4","2","88","4","3","175","4","3","14","4","3","536","4","3","37","4","3","38","3","2","258","0","0","435","0","0","471","0","0","442","0","0","44","0","0","66","0","0","524","0","0","143","0","0",NULL
"47","4",NULL,NULL,NULL,"20","0","0","350","0","0","454","0","0","74","0","0","386","0","0","248","0","0","359","0","0","276","0","0","320","0","0","464","0","0","252","0","0","121","0","0","388","0","0","242","0","0","141","0","0","177","0","0","412","0","0","172","0","0","318","0","0","84","0","0",NULL
"48","1","F","2","UK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"140.180.243.86"
"49","1","M","3","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"132.236.139.94"
"50","1","M","2","USA","327","0","3","527","0","3","233","0","3","173","0","3","459","2","2","346","0","3","243","0","3","20","2","2","273","2","2","142","3","1","282","3","2","51","0","3","330","3","2","500","0","3","188","1","1","256","0","3","199","0","3","336","2","2","422","3","2","304","3","2","171.67.83.254"
"50","2",NULL,NULL,NULL,"394","4","2","521","4","2","479","4","2","195","0","3","476","3","2","494","2","2","19","0","3","44","3","2","254","1","1","504","0","3","289","0","3","352","2","2","262","1","1","184","3","2","187","2","2","297","0","2","136","0","3","75","0","3","152","3","2","534","3","2",NULL
"50","3",NULL,NULL,NULL,"168","4","2","244","4","2","449","4","2","305","0","3","540","4","2","472","4","0","257","3","2","345","4","0","150","4","0","375","3","2","338","3","2","423","4","2","155","4","0","26","4","2","179","4","0","349","3","2","361","3","0","68","4","0","36","4","0","310","4","2",NULL
"51","1","F","2","usa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"130.126.55.136"
"52","1","M","2","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"192.108.190.176"
"53","1","M","3","USA","415","2","1","74","1","1","472","3","1","491","3","1","346","1","1","502","4","3","40","4","1","166","3","1","398","3","2","345","0","3","303","0","3","265","0","0","272","3","1","28","4","2","342","4","2","351","4","3","157","4","3","441","4","2","436","4","0","25","3","1","158.121.204.13"
"53","2",NULL,NULL,NULL,"440","4","2","43","4","2","115","4","1","435","4","3","202","0","0","384","3","2","284","4","1","118","2","1","33","4","1","151","3","1","191","0","0","9","2","1","490","4","1","336","4","1","173","0","0","281","2","1","189","0","0","209","2","1","96","3","1","218","3","1",NULL
"53","3",NULL,NULL,NULL,"121","0","0","417","0","0","224","4","1","474","0","0","353","1","1","85","2","1","387","0","0","199","3","1","113","0","0","146","3","1","77","4","2","313","4","1","216","2","1","395","4","3","21","0","0","196","0","0","497","0","0","13","4","3","174","4","2","19","0","0",NULL
"54","1","M","2","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"139.140.96.243"
"55","1","M","2","Germany_and_UK","334","4","1","370","0","1","12","3","0","407","0","0","162","0","0","293","1","0","429","0","0","92","0","0","493","3","0","529","0","0","69","0","0","197","1","0","8","0","0","373","0","0","321","0","0","291","3","0","414","0","0","176","0","0","490","0","0","163","0","0","110.146.140.97"
"56","1","M","3","USA","233","2","1","526","3","2","267","3","1","278","2","2","281","3","3","497","3","2","544","2","2","266","3","1","207","3","2","354","1","1","198","4","1","98","4","3","220","3","2","159","1","1","136","3","2","362","3","2","208","2","2","175","1","1","49","2","2","22","3","2","132.236.139.94"
"56","2",NULL,NULL,NULL,"8","3","3","223","2","2","401","1","1","232","3","2","357","3","1","451","3","2","96","2","2","445","3","2","9","2","2","129","2","2","491","3","1","375","2","2","203","4","2","218","2","2","145","3","3","534","3","2","149","3","3","271","2","2","84","1","1","230","3","2",NULL
"56","3",NULL,NULL,NULL,"295","1","1","261","2","2","130","3","1","24","3","2","197","3","2","498","4","3","471","3","2","182","2","2","42","3","2","63","3","2","56","3","1","409","2","1","146","3","3","254","2","2","80","2","1","172","1","1","351","2","1","433","2","2","285","1","1","103","2","2",NULL
"56","4",NULL,NULL,NULL,"391","3","3","134","3","2","92","3","2","163","2","2","102","3","2","429","3","2","144","1","1","88","1","1","234","2","2","477","2","2","464","3","2","387","1","1","329","2","2","184","2","2","247","2","1","337","3","2","71","2","2","135","3","2","518","2","2","196","2","2",NULL
"56","5",NULL,NULL,NULL,"179","3","3","13","2","2","529","2","2","224","4","3","339","4","2","253","3","3","286","4","3","95","4","2","7","3","2","383","4","2","191","2","2","171","1","1","427","1","1","226","1","1","212","3","1","190","2","1","287","2","1","370","1","1","310","2","1","1","3","2",NULL
"57","1","M","3","usa","385","0","0","54","0","0","165","0","0","121","0","0","426","0","0","499","0","0","539","0","0","77","0","0","114","0","0","369","0","0","252","0","0","180","0","0","10","0","0","336","0","0","439","0","0","161","0","0","327","0","0","192","0","0","21","0","0","65","0","0","98.26.22.26"
"58","1","M","2","France","406","4","3","76","3","1","211","4","3","530","4","3","456","4","3","354","3","2","12","4","3","402","4","3","260","3","1","361","4","1","345","3","1","281","2","1","417","3","1","434","4","3","245","4","3","374","4","3","190","4","3","429","4","3","311","4","3","100","4","3","88.187.216.60"
"58","2",NULL,NULL,NULL,"16","3","1","74","2","1","207","4","1","1","4","3","156","4","3","178","4","3","134","4","3","25","4","3","212","4","3","56","4","3","287","3","1","322","4","3","540","4","3","141","4","3","176","4","3","73","2","1","528","4","3","517","3","1","65","4","3","162","4","3",NULL
"58","3",NULL,NULL,NULL,"468","4","3","384","4","3","457","2","1","250","4","3","66","2","1","375","4","3","54","4","3","51","3","1","373","3","2","258","4","3","324","4","3","197","4","3","280","4","3","420","4","3","461","4","2","341","3","1","124","4","3","102","4","3","367","3","1","23","4","3",NULL
"58","4",NULL,NULL,NULL,"294","4","2","465","3","1","447","4","1","246","3","1","103","4","2","142","4","1","24","4","1","360","3","2","470","4","3","2","4","3","509","4","3","346","4","0","106","4","3","248","4","3","177","4","3","473","4","3","487","3","1","60","4","3","89","3","1","86","4","3",NULL
"58","5",NULL,NULL,NULL,"143","4","1","48","4","1","92","4","1","206","4","3","88","4","1","242","4","3","151","3","1","173","2","1","533","3","1","334","4","1","450","4","1","154","4","2","272","4","2","480","4","3","403","3","1","279","2","1","444","4","3","175","4","3","391","3","1","218","4","3",NULL
"58","6",NULL,NULL,NULL,"244","4","3","412","4","2","383","4","1","502","2","1","215","4","1","446","4","3","363","4","1","108","4","3","148","4","2","448","4","3","249","4","3","443","3","1","188","3","1","53","4","3","459","2","1","183","4","3","370","4","1","39","4","3","42","4","1","479","1","1",NULL
"58","7",NULL,NULL,NULL,"116","4","1","295","1","1","423","4","3","377","4","1","158","3","1","535","4","3","381","1","1","91","3","2","11","4","3","419","2","1","95","4","2","223","4","3","462","3","1","478","4","3","30","4","3","514","4","3","160","4","1","505","4","2","297","4","1","366","4","3",NULL
"58","8",NULL,NULL,NULL,"128","4","3","522","4","3","526","4","3","362","4","3","331","4","3","414","4","3","221","4","3","47","4","3","469","4","3","256","2","1","356","4","3","536","4","3","187","3","1","171","2","1","15","4","3","9","4","2","393","4","3","316","2","1","217","4","3","426","3","1",NULL
"58","9",NULL,NULL,NULL,"376","4","3","192","4","3","13","4","3","121","3","1","181","4","3","325","3","1","80","4","3","77","4","1","27","4","3","303","2","2","524","4","2","326","4","3","85","3","1","136","4","2","182","4","3","20","4","3","36","4","3","436","4","3","545","2","1","398","3","1",NULL
"58","10",NULL,NULL,NULL,"199","4","1","169","2","1","204","4","3","357","4","1","140","3","1","168","1","1","78","4","3","165","4","3","41","4","3","500","4","3","344","4","3","259","4","3","496","2","1","440","3","1","534","4","3","119","4","3","46","2","1","458","3","1","219","4","3","404","4","3",NULL
"58","11",NULL,NULL,NULL,"433","4","2","543","4","2","397","3","1","335","4","3","68","4","1","358","4","3","430","4","3","339","4","0","118","4","3","34","4","3","442","4","3","43","4","1","399","4","1","283","4","3","527","4","1","55","3","1","353","4","3","234","4","3","97","3","1","0","0","0",NULL
"58","12",NULL,NULL,NULL,"411","0","0","69","0","0","38","0","0","501","0","0","129","0","0","4","0","0","342","0","0","343","0","0","488","0","0","336","0","0","320","0","0","71","0","0","233","0","0","401","0","0","300","0","0","120","0","0","164","0","0","94","0","0","455","0","0","75","0","0",NULL
"58","13",NULL,NULL,NULL,"452","0","0","50","0","0","237","0","0","238","0","0","432","0","0","130","0","0","83","0","0","19","0","0","507","0","0","498","0","0","428","0","0","317","0","0","310","0","0","180","0","0","286","0","0","82","0","0","264","0","0","174","0","0","390","0","0","483","0","0",NULL
"58","14",NULL,NULL,NULL,"191","0","0","114","0","0","5","0","0","463","0","0","200","0","0","241","0","0","201","0","0","213","0","0","17","0","0","539","0","0","267","0","0","122","0","0","437","0","0","101","0","0","537","0","0","491","0","0","126","0","0","117","0","0","486","0","0","109","0","0",NULL
"58","15",NULL,NULL,NULL,"289","0","0","497","0","0","216","0","0","475","0","0","112","0","0","87","0","0","274","0","0","359","0","0","135","0","0","194","0","0","365","0","0","172","0","0","338","0","0","330","0","0","44","0","0","489","0","0","64","0","0","387","0","0","477","0","0","254","0","0",NULL
"58","16",NULL,NULL,NULL,"226","0","0","541","0","0","145","0","0","523","0","0","104","0","0","290","0","0","161","0","0","529","0","0","323","0","0","340","0","0","332","0","0","515","0","0","435","0","0","306","0","0","70","0","0","474","0","0","400","0","0","350","0","0","155","0","0","131","0","0",NULL
"58","17",NULL,NULL,NULL,"410","0","0","236","0","0","276","0","0","214","0","0","96","0","0","511","0","0","40","0","0","99","0","0","59","0","0","84","0","0","208","0","0","253","0","0","239","0","0","125","0","0","28","0","0","61","0","0","222","0","0","490","0","0","257","0","0","263","0","0",NULL
"58","18",NULL,NULL,NULL,"270","0","0","321","0","0","157","0","0","137","0","0","195","0","0","31","0","0","416","0","0","293","0","0","111","0","0","481","0","0","29","0","0","327","0","0","209","0","0","301","0","0","309","0","0","421","0","0","37","0","0","368","0","0","504","0","0","352","0","0",NULL
"58","19",NULL,NULL,NULL,"380","0","0","146","0","0","232","0","0","355","0","0","22","0","0","133","0","0","516","0","0","58","0","0","318","0","0","389","0","0","273","0","0","503","0","0","307","0","0","424","0","0","313","0","0","123","0","0","422","0","0","407","0","0","319","0","0","482","0","0",NULL
"58","20",NULL,NULL,NULL,"57","0","0","328","0","0","33","0","0","21","0","0","152","0","0","499","0","0","471","0","0","243","0","0","396","0","0","150","0","0","542","0","0","81","0","0","532","0","0","268","0","0","210","0","0","453","0","0","185","0","0","546","0","0","203","0","0","364","0","0",NULL
"58","21",NULL,NULL,NULL,"493","0","0","193","0","0","392","0","0","351","0","0","476","0","0","445","0","0","6","0","0","229","0","0","113","0","0","127","0","0","240","0","0","395","0","0","333","0","0","18","0","0","408","0","0","139","0","0","32","0","0","144","0","0","520","0","0","415","0","0",NULL
"59","1","M","3","Canada","153","0","3","333","2","2","544","3","2","69","0","3","539","0","3","33","0","3","485","2","1","400","0","3","133","0","3","323","0","3","14","2","1","0","0","3","19","0","3","436","0","3","249","0","3","4","0","3","29","0","3","408","1","2","226","2","2","475","3","1","132.210.87.68"
"59","2",NULL,NULL,NULL,"199","0","3","361","0","3","89","2","2","51","3","2","201","0","3","373","0","3","541","0","3","470","0","3","383","0","3","431","0","3","530","3","2","233","0","3","213","0","3","389","3","2","216","3","2","130","0","3","507","3","2","117","3","1","285","0","3","78","0","3",NULL
"59","3",NULL,NULL,NULL,"522","2","1","318","0","3","196","0","3","217","3","1","120","3","2","479","3","1","209","0","3","32","0","3","248","0","3","404","0","3","129","0","3","71","3","1","523","0","3","188","0","3","22","0","3","310","0","3","368","0","3","173","0","3","493","0","3","317","0","3",NULL
"59","4",NULL,NULL,NULL,"253","0","3","258","0","3","75","0","3","374","0","3","254","0","3","26","3","1","413","0","3","43","0","3","172","0","3","458","0","3","546","0","3","365","0","3","137","0","3","370","0","3","100","0","3","251","0","3","227","3","2","161","0","3","411","3","2","152","0","3",NULL
"59","5",NULL,NULL,NULL,"187","2","1","107","0","3","175","0","3","106","0","3","228","0","3","36","0","3","330","0","3","181","1","1","10","0","3","535","3","1","118","0","3","371","0","3","121","0","3","488","0","3","534","0","3","104","1","2","58","0","3","17","0","3","515","4","2","257","0","3",NULL
"59","6",NULL,NULL,NULL,"412","0","3","150","0","3","61","0","3","503","0","3","34","0","3","54","0","3","81","3","1","372","0","3","76","0","3","293","0","3","177","0","3","225","0","3","49","4","1","472","0","3","284","0","3","240","0","3","469","1","1","380","0","3","274","0","3","377","0","3",NULL
"59","7",NULL,NULL,NULL,"40","0","3","220","0","3","99","0","3","132","3","2","298","0","3","444","0","3","180","0","3","13","0","3","215","0","3","231","0","3","324","0","3","425","0","3","483","0","3","427","3","2","115","0","3","364","0","3","433","0","0","18","0","3","8","3","1","439","3","1",NULL
"60","1","M","3","USA","467","3","1","371","0","0","65","0","0","505","0","0","319","0","0","443","4","2","441","0","0","90","0","0","181","0","0","225","4","1","182","0","0","485","0","0","24","0","0","499","3","1","316","3","2","281","0","0","300","0","0","382","0","0","409","0","0","152","0","0","129.7.50.108"
"60","2",NULL,NULL,NULL,"53","0","0","223","4","1","77","0","0","332","0","0","240","0","0","279","0","0","359","0","0","283","0","0","453","0","0","227","0","0","435","3","1","244","4","1","424","0","0","71","0","0","126","0","0","98","0","0","250","0","0","287","0","0","220","0","0","341","0","0",NULL
